date,transaction_id,user_id,sku,product_name,size,color,amount,region
2024-10-31,TXN00003188,USER002303,LM-WSH-007,Adaptogen Body Wash,50ml,Unscented,36,EU
2024-10-31,TXN00003294,USER002375,LM-KIT-009,PMS Comfort Kit,Travel Size,Lavender Calm,65,NA
2024-10-31,TXN00003354,USER002422,LM-CAN-010,Ritual Grounding Candle,Standard,Eucalyptus Fresh,38,EU
2024-11-01,TXN00000028,USER000017,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,EU
2024-11-01,TXN00000150,USER000112,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,EU
2024-11-01,TXN00000273,USER000206,LM-CAN-010,Ritual Grounding Candle,Standard,Eucalyptus Fresh,38,NA
2024-11-01,TXN00000301,USER000227,LM-SOK-006,Muscle Soak Salts,Travel Size,Rose Comfort,32,EU
2024-11-01,TXN00000388,USER000289,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,EU
2024-11-01,TXN00000403,USER000300,LM-SPF-002,SPF 50 Face Stick,50ml,Unscented,28,NA
2024-11-01,TXN00000466,USER000349,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,EU
2024-11-01,TXN00001027,USER000752,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,NA
2024-11-01,TXN00001063,USER000778,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,NA
2024-11-01,TXN00001080,USER000789,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,EU
2024-11-01,TXN00001259,USER000921,LM-SPF-002,SPF 50 Face Stick,50ml,Unscented,28,NA
2024-11-01,TXN00001332,USER000974,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,EU
2024-11-01,TXN00001397,USER001023,LM-CAN-010,Ritual Grounding Candle,Standard,Lavender Calm,38,EU
2024-11-01,TXN00001687,USER001231,LM-MST-005,Cooling Mist Spray,Travel Size,Unscented,26,EU
2024-11-01,TXN00001794,USER001315,LM-SOK-006,Muscle Soak Salts,200ml,Citrus Energy,32,EU
2024-11-01,TXN00002022,USER001478,LM-CAN-010,Ritual Grounding Candle,50ml,Rose Comfort,38,NA
2024-11-01,TXN00002369,USER001740,LM-ROL-012,Aromatherapy Roller,50ml,Citrus Energy,22,EU
2024-11-01,TXN00002405,USER001762,LM-OIL-008,Warming Body Oil,Standard,Eucalyptus Fresh,48,NA
2024-11-01,TXN00002558,USER001866,LM-CLO-003,Cleansing Body Cloths,50ml,Citrus Energy,18,EU
2024-11-01,TXN00003421,USER002473,LM-MST-005,Cooling Mist Spray,50ml,Eucalyptus Fresh,26,NA
2024-11-02,TXN00000205,USER000155,LM-JRN-011,Movement Journal,100ml,Unscented,24,NA
2024-11-02,TXN00000378,USER000282,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,EU
2024-11-02,TXN00000488,USER000365,LM-SPF-002,SPF 50 Face Stick,200ml,Citrus Energy,28,NA
2024-11-02,TXN00000664,USER000486,LM-WSH-007,Adaptogen Body Wash,Travel Size,Lavender Calm,36,EU
2024-11-02,TXN00000820,USER000597,LM-SPF-002,SPF 50 Face Stick,Standard,Eucalyptus Fresh,28,EU
2024-11-02,TXN00000824,USER000599,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,EU
2024-11-02,TXN00000971,USER000707,LM-CAN-010,Ritual Grounding Candle,100ml,Unscented,38,EU
2024-11-02,TXN00001002,USER000733,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,NA
2024-11-02,TXN00001019,USER000745,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,EU
2024-11-02,TXN00001031,USER000755,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,EU
2024-11-02,TXN00001512,USER001103,LM-WSH-007,Adaptogen Body Wash,200ml,Lavender Calm,36,NA
2024-11-02,TXN00001528,USER001114,LM-CAN-010,Ritual Grounding Candle,200ml,Citrus Energy,38,NA
2024-11-02,TXN00001560,USER001136,LM-CAN-010,Ritual Grounding Candle,Standard,Citrus Energy,38,NA
2024-11-02,TXN00001592,USER001160,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,EU
2024-11-02,TXN00001677,USER001222,LM-JRN-011,Movement Journal,Standard,Eucalyptus Fresh,24,EU
2024-11-02,TXN00001705,USER001246,LM-CAN-010,Ritual Grounding Candle,200ml,Lavender Calm,38,NA
2024-11-02,TXN00001967,USER001436,LM-WSH-007,Adaptogen Body Wash,Standard,Eucalyptus Fresh,36,NA
2024-11-02,TXN00002008,USER001467,LM-KIT-009,PMS Comfort Kit,Standard,Rose Comfort,65,EU
2024-11-02,TXN00002031,USER001485,LM-CLO-003,Cleansing Body Cloths,Standard,Citrus Energy,18,EU
2024-11-02,TXN00002351,USER001726,LM-KIT-009,PMS Comfort Kit,200ml,Unscented,65,NA
2024-11-02,TXN00002463,USER001805,LM-DEO-001,Clean Deodorant Stick,100ml,Citrus Energy,24,NA
2024-11-02,TXN00002544,USER001858,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,NA
2024-11-02,TXN00002583,USER001885,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-11-02,TXN00002873,USER002078,LM-SPF-002,SPF 50 Face Stick,200ml,Citrus Energy,28,NA
2024-11-02,TXN00002884,USER002086,LM-DEO-001,Clean Deodorant Stick,Travel Size,Unscented,24,NA
2024-11-02,TXN00002931,USER002122,LM-CAN-010,Ritual Grounding Candle,100ml,Eucalyptus Fresh,38,EU
2024-11-02,TXN00003192,USER002306,LM-ROL-012,Aromatherapy Roller,100ml,Eucalyptus Fresh,22,EU
2024-11-02,TXN00003324,USER002400,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,NA
2024-11-02,TXN00003432,USER002481,LM-KIT-009,PMS Comfort Kit,Travel Size,Rose Comfort,65,EU
2024-11-03,TXN00000168,USER000126,LM-ROL-012,Aromatherapy Roller,50ml,Rose Comfort,22,NA
2024-11-03,TXN00000190,USER000143,LM-ROL-012,Aromatherapy Roller,Standard,Lavender Calm,22,EU
2024-11-03,TXN00000233,USER000174,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,EU
2024-11-03,TXN00000350,USER000261,LM-JRN-011,Movement Journal,Standard,Citrus Energy,24,NA
2024-11-03,TXN00000601,USER000444,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-11-03,TXN00000682,USER000502,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,NA
2024-11-03,TXN00000698,USER000512,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-11-03,TXN00000753,USER000549,LM-SOK-006,Muscle Soak Salts,Standard,Eucalyptus Fresh,32,EU
2024-11-03,TXN00001216,USER000887,LM-KIT-009,PMS Comfort Kit,Travel Size,Unscented,65,NA
2024-11-03,TXN00001218,USER000889,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,NA
2024-11-03,TXN00001232,USER000901,LM-MAG-004,Magnesium Recovery Balm,200ml,Lavender Calm,42,NA
2024-11-03,TXN00001499,USER001095,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,EU
2024-11-03,TXN00001510,USER001102,LM-MST-005,Cooling Mist Spray,200ml,Eucalyptus Fresh,26,EU
2024-11-03,TXN00001843,USER001353,LM-ROL-012,Aromatherapy Roller,Standard,Eucalyptus Fresh,22,NA
2024-11-03,TXN00002151,USER001571,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-11-03,TXN00002222,USER001624,LM-JRN-011,Movement Journal,100ml,Lavender Calm,24,EU
2024-11-03,TXN00002495,USER001826,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,EU
2024-11-03,TXN00002520,USER001842,LM-ROL-012,Aromatherapy Roller,50ml,Lavender Calm,22,EU
2024-11-03,TXN00002745,USER001999,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,EU
2024-11-03,TXN00002842,USER002059,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,NA
2024-11-03,TXN00002874,USER002079,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,NA
2024-11-03,TXN00003224,USER002328,LM-CLO-003,Cleansing Body Cloths,Travel Size,Eucalyptus Fresh,18,EU
2024-11-03,TXN00003359,USER002425,LM-CAN-010,Ritual Grounding Candle,100ml,Unscented,38,NA
2024-11-03,TXN00003366,USER002431,LM-OIL-008,Warming Body Oil,50ml,Citrus Energy,48,EU
2024-11-04,TXN00000074,USER000056,LM-ROL-012,Aromatherapy Roller,100ml,Unscented,22,NA
2024-11-04,TXN00000108,USER000081,LM-CAN-010,Ritual Grounding Candle,Travel Size,Eucalyptus Fresh,38,EU
2024-11-04,TXN00000218,USER000164,LM-CLO-003,Cleansing Body Cloths,Travel Size,Lavender Calm,18,NA
2024-11-04,TXN00000320,USER000241,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,NA
2024-11-04,TXN00000391,USER000291,LM-DEO-001,Clean Deodorant Stick,100ml,Unscented,24,NA
2024-11-04,TXN00000508,USER000379,LM-KIT-009,PMS Comfort Kit,Standard,Rose Comfort,65,EU
2024-11-04,TXN00000549,USER000408,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,EU
2024-11-04,TXN00000751,USER000548,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,EU
2024-11-04,TXN00000984,USER000719,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,EU
2024-11-04,TXN00001301,USER000951,LM-JRN-011,Movement Journal,200ml,Eucalyptus Fresh,24,EU
2024-11-04,TXN00001346,USER000984,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,EU
2024-11-04,TXN00001679,USER001224,LM-WSH-007,Adaptogen Body Wash,Travel Size,Citrus Energy,36,EU
2024-11-04,TXN00001884,USER001380,LM-DEO-001,Clean Deodorant Stick,Standard,Lavender Calm,24,NA
2024-11-04,TXN00002025,USER001480,LM-ROL-012,Aromatherapy Roller,Travel Size,Lavender Calm,22,EU
2024-11-04,TXN00002342,USER001721,LM-WSH-007,Adaptogen Body Wash,Travel Size,Unscented,36,NA
2024-11-04,TXN00002453,USER001796,LM-SPF-002,SPF 50 Face Stick,100ml,Eucalyptus Fresh,28,NA
2024-11-04,TXN00002521,USER001843,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,EU
2024-11-04,TXN00002892,USER002093,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Citrus Energy,42,EU
2024-11-04,TXN00003183,USER002299,LM-KIT-009,PMS Comfort Kit,200ml,Eucalyptus Fresh,65,EU
2024-11-04,TXN00003406,USER002462,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,NA
2024-11-05,TXN00000343,USER000257,LM-CLO-003,Cleansing Body Cloths,Standard,Unscented,18,NA
2024-11-05,TXN00000356,USER000264,LM-CAN-010,Ritual Grounding Candle,50ml,Unscented,38,NA
2024-11-05,TXN00000766,USER000559,LM-MAG-004,Magnesium Recovery Balm,200ml,Lavender Calm,42,NA
2024-11-05,TXN00000780,USER000569,LM-MST-005,Cooling Mist Spray,Standard,Unscented,26,NA
2024-11-05,TXN00000923,USER000670,LM-KIT-009,PMS Comfort Kit,Travel Size,Citrus Energy,65,EU
2024-11-05,TXN00001047,USER000765,LM-MST-005,Cooling Mist Spray,200ml,Lavender Calm,26,EU
2024-11-05,TXN00001067,USER000780,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,NA
2024-11-05,TXN00001231,USER000900,LM-CAN-010,Ritual Grounding Candle,100ml,Eucalyptus Fresh,38,EU
2024-11-05,TXN00001233,USER000902,LM-SOK-006,Muscle Soak Salts,50ml,Lavender Calm,32,NA
2024-11-05,TXN00001313,USER000961,LM-SOK-006,Muscle Soak Salts,50ml,Rose Comfort,32,NA
2024-11-05,TXN00001558,USER001135,LM-MST-005,Cooling Mist Spray,50ml,Lavender Calm,26,EU
2024-11-05,TXN00001759,USER001290,LM-KIT-009,PMS Comfort Kit,Travel Size,Eucalyptus Fresh,65,EU
2024-11-05,TXN00001886,USER001382,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,NA
2024-11-05,TXN00001906,USER001397,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,NA
2024-11-05,TXN00001935,USER001416,LM-ROL-012,Aromatherapy Roller,Standard,Unscented,22,NA
2024-11-05,TXN00002159,USER001577,LM-JRN-011,Movement Journal,Standard,Unscented,24,EU
2024-11-05,TXN00002228,USER001630,LM-ROL-012,Aromatherapy Roller,Travel Size,Rose Comfort,22,EU
2024-11-05,TXN00002273,USER001662,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,EU
2024-11-05,TXN00002413,USER001769,LM-ROL-012,Aromatherapy Roller,200ml,Unscented,22,EU
2024-11-05,TXN00002440,USER001786,LM-CLO-003,Cleansing Body Cloths,100ml,Citrus Energy,18,EU
2024-11-05,TXN00002526,USER001846,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,EU
2024-11-05,TXN00002828,USER002051,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,NA
2024-11-05,TXN00002924,USER002117,LM-CAN-010,Ritual Grounding Candle,100ml,Unscented,38,NA
2024-11-05,TXN00002957,USER002139,LM-MST-005,Cooling Mist Spray,Standard,Eucalyptus Fresh,26,EU
2024-11-05,TXN00002981,USER002157,LM-MST-005,Cooling Mist Spray,Travel Size,Citrus Energy,26,NA
2024-11-05,TXN00003125,USER002263,LM-KIT-009,PMS Comfort Kit,Travel Size,Eucalyptus Fresh,65,NA
2024-11-05,TXN00003226,USER002329,LM-MAG-004,Magnesium Recovery Balm,200ml,Unscented,42,NA
2024-11-05,TXN00003245,USER002344,LM-MST-005,Cooling Mist Spray,100ml,Citrus Energy,26,NA
2024-11-05,TXN00003337,USER002410,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,NA
2024-11-05,TXN00003443,USER002488,LM-WSH-007,Adaptogen Body Wash,Standard,Rose Comfort,36,EU
2024-11-06,TXN00000222,USER000167,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,NA
2024-11-06,TXN00000396,USER000295,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,EU
2024-11-06,TXN00000405,USER000302,LM-JRN-011,Movement Journal,200ml,Unscented,24,EU
2024-11-06,TXN00000527,USER000393,LM-JRN-011,Movement Journal,200ml,Lavender Calm,24,NA
2024-11-06,TXN00000744,USER000543,LM-KIT-009,PMS Comfort Kit,Standard,Rose Comfort,65,EU
2024-11-06,TXN00000757,USER000552,LM-KIT-009,PMS Comfort Kit,100ml,Eucalyptus Fresh,65,EU
2024-11-06,TXN00001100,USER000803,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,EU
2024-11-06,TXN00001463,USER001067,LM-CAN-010,Ritual Grounding Candle,Travel Size,Lavender Calm,38,NA
2024-11-06,TXN00001729,USER001267,LM-SOK-006,Muscle Soak Salts,Travel Size,Lavender Calm,32,EU
2024-11-06,TXN00001818,USER001333,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,EU
2024-11-06,TXN00002150,USER001570,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,NA
2024-11-06,TXN00002167,USER001583,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,NA
2024-11-06,TXN00002269,USER001658,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,EU
2024-11-06,TXN00002270,USER001659,LM-CAN-010,Ritual Grounding Candle,Travel Size,Lavender Calm,38,NA
2024-11-06,TXN00002445,USER001790,LM-OIL-008,Warming Body Oil,100ml,Unscented,48,EU
2024-11-06,TXN00002530,USER001848,LM-SPF-002,SPF 50 Face Stick,100ml,Rose Comfort,28,NA
2024-11-06,TXN00002741,USER001996,LM-MAG-004,Magnesium Recovery Balm,50ml,Rose Comfort,42,EU
2024-11-06,TXN00002849,USER002063,LM-SOK-006,Muscle Soak Salts,50ml,Rose Comfort,32,NA
2024-11-06,TXN00002877,USER002081,LM-KIT-009,PMS Comfort Kit,Standard,Eucalyptus Fresh,65,EU
2024-11-06,TXN00002901,USER002100,LM-CLO-003,Cleansing Body Cloths,200ml,Lavender Calm,18,NA
2024-11-06,TXN00003041,USER002203,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,NA
2024-11-06,TXN00003049,USER002208,LM-CAN-010,Ritual Grounding Candle,100ml,Eucalyptus Fresh,38,EU
2024-11-06,TXN00003060,USER002215,LM-MST-005,Cooling Mist Spray,Standard,Rose Comfort,26,EU
2024-11-06,TXN00003096,USER002241,LM-DEO-001,Clean Deodorant Stick,100ml,Eucalyptus Fresh,24,EU
2024-11-06,TXN00003370,USER002433,LM-CAN-010,Ritual Grounding Candle,Standard,Citrus Energy,38,NA
2024-11-06,TXN00003450,USER002495,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,NA
2024-11-07,TXN00000055,USER000038,LM-CLO-003,Cleansing Body Cloths,200ml,Unscented,18,EU
2024-11-07,TXN00000099,USER000073,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,NA
2024-11-07,TXN00000265,USER000201,LM-CLO-003,Cleansing Body Cloths,Standard,Unscented,18,NA
2024-11-07,TXN00000401,USER000299,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,NA
2024-11-07,TXN00000949,USER000692,LM-SOK-006,Muscle Soak Salts,100ml,Unscented,32,NA
2024-11-07,TXN00001282,USER000939,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,NA
2024-11-07,TXN00001333,USER000975,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,NA
2024-11-07,TXN00001347,USER000985,LM-WSH-007,Adaptogen Body Wash,Travel Size,Citrus Energy,36,EU
2024-11-07,TXN00001605,USER001171,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,NA
2024-11-07,TXN00001662,USER001213,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,NA
2024-11-07,TXN00001793,USER001314,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,NA
2024-11-07,TXN00001966,USER001436,LM-WSH-007,Adaptogen Body Wash,Standard,Eucalyptus Fresh,36,NA
2024-11-07,TXN00002105,USER001540,LM-JRN-011,Movement Journal,Standard,Unscented,24,NA
2024-11-07,TXN00002412,USER001768,LM-DEO-001,Clean Deodorant Stick,50ml,Lavender Calm,24,NA
2024-11-07,TXN00002431,USER001781,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,NA
2024-11-07,TXN00002549,USER001860,LM-OIL-008,Warming Body Oil,Standard,Rose Comfort,48,NA
2024-11-07,TXN00002708,USER001976,LM-KIT-009,PMS Comfort Kit,50ml,Eucalyptus Fresh,65,NA
2024-11-07,TXN00002718,USER001982,LM-CAN-010,Ritual Grounding Candle,Standard,Rose Comfort,38,NA
2024-11-07,TXN00002910,USER002105,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,NA
2024-11-07,TXN00003154,USER002280,LM-MST-005,Cooling Mist Spray,Standard,Eucalyptus Fresh,26,EU
2024-11-07,TXN00003173,USER002291,LM-KIT-009,PMS Comfort Kit,100ml,Lavender Calm,65,NA
2024-11-07,TXN00003418,USER002472,LM-JRN-011,Movement Journal,Travel Size,Eucalyptus Fresh,24,NA
2024-11-08,TXN00000062,USER000045,LM-CAN-010,Ritual Grounding Candle,200ml,Eucalyptus Fresh,38,NA
2024-11-08,TXN00000102,USER000076,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,EU
2024-11-08,TXN00000111,USER000083,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,NA
2024-11-08,TXN00000282,USER000214,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,EU
2024-11-08,TXN00000564,USER000421,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,NA
2024-11-08,TXN00000577,USER000430,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,EU
2024-11-08,TXN00000972,USER000708,LM-WSH-007,Adaptogen Body Wash,50ml,Eucalyptus Fresh,36,NA
2024-11-08,TXN00001105,USER000808,LM-SOK-006,Muscle Soak Salts,200ml,Citrus Energy,32,NA
2024-11-08,TXN00001130,USER000826,LM-ROL-012,Aromatherapy Roller,Travel Size,Lavender Calm,22,NA
2024-11-08,TXN00001358,USER000993,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,NA
2024-11-08,TXN00001504,USER001099,LM-CLO-003,Cleansing Body Cloths,50ml,Citrus Energy,18,NA
2024-11-08,TXN00001665,USER001215,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,NA
2024-11-08,TXN00001851,USER001359,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,NA
2024-11-08,TXN00001944,USER001421,LM-MST-005,Cooling Mist Spray,50ml,Eucalyptus Fresh,26,NA
2024-11-08,TXN00001965,USER001435,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,NA
2024-11-08,TXN00002141,USER001564,LM-CLO-003,Cleansing Body Cloths,50ml,Rose Comfort,18,EU
2024-11-08,TXN00002181,USER001595,LM-DEO-001,Clean Deodorant Stick,Travel Size,Lavender Calm,24,NA
2024-11-08,TXN00002682,USER001956,LM-SOK-006,Muscle Soak Salts,200ml,Unscented,32,EU
2024-11-08,TXN00002978,USER002154,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,NA
2024-11-08,TXN00003063,USER002218,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-11-08,TXN00003065,USER002220,LM-KIT-009,PMS Comfort Kit,100ml,Eucalyptus Fresh,65,NA
2024-11-08,TXN00003391,USER002449,LM-JRN-011,Movement Journal,50ml,Lavender Calm,24,EU
2024-11-09,TXN00000209,USER000158,LM-ROL-012,Aromatherapy Roller,100ml,Eucalyptus Fresh,22,EU
2024-11-09,TXN00000221,USER000166,LM-ROL-012,Aromatherapy Roller,200ml,Unscented,22,EU
2024-11-09,TXN00000449,USER000337,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,NA
2024-11-09,TXN00000624,USER000460,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,EU
2024-11-09,TXN00000787,USER000575,LM-WSH-007,Adaptogen Body Wash,Travel Size,Unscented,36,NA
2024-11-09,TXN00000826,USER000600,LM-WSH-007,Adaptogen Body Wash,Travel Size,Lavender Calm,36,EU
2024-11-09,TXN00001269,USER000930,LM-OIL-008,Warming Body Oil,50ml,Citrus Energy,48,EU
2024-11-09,TXN00001334,USER000975,LM-ROL-012,Aromatherapy Roller,50ml,Eucalyptus Fresh,22,NA
2024-11-09,TXN00001467,USER001069,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Eucalyptus Fresh,42,NA
2024-11-09,TXN00001525,USER001112,LM-DEO-001,Clean Deodorant Stick,100ml,Eucalyptus Fresh,24,NA
2024-11-09,TXN00001584,USER001154,LM-MST-005,Cooling Mist Spray,200ml,Unscented,26,EU
2024-11-09,TXN00001615,USER001177,LM-SPF-002,SPF 50 Face Stick,200ml,Lavender Calm,28,NA
2024-11-09,TXN00001925,USER001410,LM-CAN-010,Ritual Grounding Candle,200ml,Rose Comfort,38,NA
2024-11-09,TXN00001998,USER001458,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,EU
2024-11-09,TXN00002158,USER001576,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,EU
2024-11-09,TXN00002307,USER001693,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,NA
2024-11-09,TXN00002384,USER001749,LM-MAG-004,Magnesium Recovery Balm,100ml,Citrus Energy,42,EU
2024-11-09,TXN00002918,USER002113,LM-WSH-007,Adaptogen Body Wash,200ml,Rose Comfort,36,EU
2024-11-09,TXN00002935,USER002124,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,NA
2024-11-09,TXN00003050,USER002208,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,EU
2024-11-09,TXN00003095,USER002240,LM-MAG-004,Magnesium Recovery Balm,100ml,Unscented,42,NA
2024-11-09,TXN00003319,USER002396,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,EU
2024-11-09,TXN00003407,USER002463,LM-JRN-011,Movement Journal,200ml,Lavender Calm,24,NA
2024-11-09,TXN00003415,USER002470,LM-ROL-012,Aromatherapy Roller,Standard,Rose Comfort,22,NA
2024-11-10,TXN00000003,USER000002,LM-SOK-006,Muscle Soak Salts,200ml,Eucalyptus Fresh,32,NA
2024-11-10,TXN00000041,USER000027,LM-CLO-003,Cleansing Body Cloths,Travel Size,Rose Comfort,18,EU
2024-11-10,TXN00000118,USER000088,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,EU
2024-11-10,TXN00000262,USER000199,LM-CAN-010,Ritual Grounding Candle,Travel Size,Citrus Energy,38,EU
2024-11-10,TXN00000335,USER000250,LM-CAN-010,Ritual Grounding Candle,Standard,Eucalyptus Fresh,38,EU
2024-11-10,TXN00000362,USER000268,LM-KIT-009,PMS Comfort Kit,200ml,Lavender Calm,65,EU
2024-11-10,TXN00000905,USER000657,LM-KIT-009,PMS Comfort Kit,100ml,Lavender Calm,65,NA
2024-11-10,TXN00001146,USER000837,LM-JRN-011,Movement Journal,50ml,Lavender Calm,24,NA
2024-11-10,TXN00001192,USER000870,LM-CAN-010,Ritual Grounding Candle,200ml,Eucalyptus Fresh,38,NA
2024-11-10,TXN00001309,USER000957,LM-OIL-008,Warming Body Oil,Travel Size,Rose Comfort,48,EU
2024-11-10,TXN00001329,USER000972,LM-MST-005,Cooling Mist Spray,Travel Size,Rose Comfort,26,NA
2024-11-10,TXN00001427,USER001043,LM-DEO-001,Clean Deodorant Stick,Travel Size,Rose Comfort,24,NA
2024-11-10,TXN00001449,USER001058,LM-SOK-006,Muscle Soak Salts,200ml,Unscented,32,NA
2024-11-10,TXN00001517,USER001106,LM-KIT-009,PMS Comfort Kit,Travel Size,Unscented,65,EU
2024-11-10,TXN00001661,USER001212,LM-ROL-012,Aromatherapy Roller,50ml,Unscented,22,NA
2024-11-10,TXN00001723,USER001261,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,EU
2024-11-10,TXN00001805,USER001324,LM-MST-005,Cooling Mist Spray,50ml,Lavender Calm,26,NA
